onset	duration	condition	stim	resp	RT
11.661	0	n/a	n/a	50	0.460999999999999
13.241	0	n/a	n/a	51	0.440999999999999
14.93	0	n/a	n/a	50	0.529999999999999
16.495	0	n/a	n/a	51	0.495000000000001
18.11	0	n/a	n/a	50	0.509999999999998
19.702	0	n/a	n/a	50	0.501999999999999
21.336	0	n/a	n/a	50	0.535999999999998
22.9	0	n/a	n/a	51	0.499999999999996
24.457	0	n/a	n/a	51	0.457000000000001
26.146	0	n/a	n/a	50	0.545999999999999
27.738	0	n/a	n/a	51	0.537999999999997
29.229	0	n/a	n/a	50	0.428999999999998
30.853	0	n/a	n/a	51	0.452999999999999
32.507	0	n/a	n/a	51	0.506999999999998
34.081	0	n/a	n/a	50	0.481000000000002
35.688	0	n/a	n/a	51	0.488
37.345	0	n/a	n/a	50	0.544999999999995
38.945	0	n/a	n/a	51	0.544999999999995
40.442	0	n/a	n/a	50	0.442
42.123	0	n/a	n/a	50	0.522999999999996
43.73	0	n/a	n/a	50	0.529999999999994
45.231	0	n/a	n/a	51	0.430999999999997
46.911	0	n/a	n/a	50	0.510999999999996
48.569	0	n/a	n/a	51	0.569000000000003
50.043	0	n/a	n/a	50	0.442999999999998
51.683	0	n/a	n/a	50	0.482999999999997
53.263	0	n/a	n/a	50	0.462999999999994
54.908	0	n/a	n/a	51	0.507999999999996
56.473	0	n/a	n/a	50	0.472999999999999
58.13	0	n/a	n/a	51	0.530000000000001
59.756	0	n/a	n/a	50	0.555999999999997
61.227	0	n/a	n/a	51	0.426999999999993
62.886	0	n/a	n/a	50	0.485999999999997
64.573	0	n/a	n/a	50	0.572999999999993
66.162	0	n/a	n/a	50	0.561999999999998
67.66	0	n/a	n/a	51	0.459999999999994
69.34	0	n/a	n/a	50	0.540000000000006
70.955	0	n/a	n/a	51	0.554999999999993
72.434	0	n/a	n/a	50	0.433999999999998
74.075	0	n/a	n/a	51	0.474999999999994
75.78	0	n/a	n/a	50	0.579999999999998
77.361	0	n/a	n/a	51	0.560999999999993
78.889	0	n/a	n/a	50	0.48899999999999
80.477	0	n/a	n/a	51	0.477000000000004
82.105	0	n/a	n/a	51	0.504999999999995
83.777	0	n/a	n/a	50	0.576999999999998
85.262	0	n/a	n/a	51	0.461999999999989
86.947	0	n/a	n/a	50	0.546999999999997
88.535	0	n/a	n/a	50	0.534999999999997
90.048	0	n/a	n/a	51	0.447999999999993
91.721	0	n/a	n/a	51	0.521000000000001
93.337	0	n/a	n/a	51	0.536999999999992
94.851	0	n/a	n/a	50	0.450999999999993
96.495	0	n/a	n/a	50	0.495000000000005
98.107	0	n/a	n/a	51	0.506999999999991
99.729	0	n/a	n/a	50	0.528999999999996
101.243	0	n/a	n/a	50	0.442999999999984
102.902	0	n/a	n/a	50	0.501999999999995
104.53	0	n/a	n/a	51	0.530000000000001
106.079	0	n/a	n/a	50	0.478999999999985
107.641	0	n/a	n/a	51	0.441000000000003
109.247	0	n/a	n/a	50	0.446999999999989
110.943	0	n/a	n/a	50	0.542999999999992
112.456	0	n/a	n/a	51	0.456000000000003
114.125	0	n/a	n/a	51	0.524999999999991
115.752	0	n/a	n/a	51	0.551999999999993
117.235	0	n/a	n/a	50	0.434999999999988
118.902	0	n/a	n/a	50	0.501999999999995
120.481	0	n/a	n/a	50	0.480999999999995
122.148	0	n/a	n/a	51	0.547999999999988
123.753	0	n/a	n/a	50	0.552999999999997
125.28	0	n/a	n/a	50	0.47999999999999
126.965	0	n/a	n/a	50	0.564999999999998
128.448	0	n/a	n/a	51	0.448000000000008
130.08	0	n/a	n/a	51	0.480000000000018
131.761	0	n/a	n/a	50	0.560999999999979
133.279	0	n/a	n/a	50	0.478999999999985
134.861	0	n/a	n/a	50	0.460999999999984
136.499	0	n/a	n/a	51	0.498999999999995
138.152	0	n/a	n/a	51	0.551999999999993
139.682	0	n/a	n/a	50	0.481999999999971
141.339	0	n/a	n/a	50	0.538999999999987
142.945	0	n/a	n/a	50	0.544999999999987
144.457	0	n/a	n/a	51	0.456999999999994
146.084	0	n/a	n/a	51	0.484000000000009
147.689	0	n/a	n/a	51	0.488999999999976
149.313	0	n/a	n/a	50	0.512999999999977
150.845	0	n/a	n/a	51	0.444999999999993
152.495	0	n/a	n/a	51	0.495000000000005
154.091	0	n/a	n/a	51	0.490999999999985
155.684	0	n/a	n/a	50	0.48399999999998
157.264	0	n/a	n/a	51	0.463999999999999
158.895	0	n/a	n/a	50	0.495000000000005
160.57	0	n/a	n/a	50	0.569999999999993
162.058	0	n/a	n/a	50	0.45799999999997
163.7	0	n/a	n/a	51	0.499999999999972
165.304	0	n/a	n/a	51	0.503999999999991
166.87	0	n/a	n/a	50	0.469999999999999
168.518	0	n/a	n/a	50	0.518000000000001
170.112	0	n/a	n/a	50	0.511999999999972
171.615	0	n/a	n/a	51	0.414999999999992
173.268	0	n/a	n/a	50	0.467999999999989
174.845	0	n/a	n/a	51	0.444999999999993
176.505	0	n/a	n/a	50	0.504999999999995
178.026	0	n/a	n/a	51	0.426000000000016
179.721	0	n/a	n/a	50	0.521000000000015
181.331	0	n/a	n/a	51	0.531000000000006
182.872	0	n/a	n/a	50	0.472000000000037
184.496	0	n/a	n/a	50	0.496000000000009
186.087	0	n/a	n/a	50	0.486999999999995
187.717	0	n/a	n/a	51	0.517000000000024
189.27	0	n/a	n/a	50	0.470000000000027
190.916	0	n/a	n/a	50	0.51600000000002
192.506	0	n/a	n/a	51	0.506
194.078	0	n/a	n/a	50	0.478000000000009
195.743	0	n/a	n/a	50	0.543000000000006
197.302	0	n/a	n/a	51	0.50200000000001
198.947	0	n/a	n/a	50	0.547000000000025
200.46	0	n/a	n/a	50	0.460000000000008
202.128	0	n/a	n/a	51	0.527999999999992
203.728	0	n/a	n/a	51	0.52800000000002
205.235	0	n/a	n/a	51	0.435000000000031
206.895	0	n/a	n/a	50	0.495000000000005
208.569	0	n/a	n/a	50	0.568999999999988
210.146	0	n/a	n/a	51	0.545999999999992
211.608	0	n/a	n/a	50	0.408000000000015
213.226	0	n/a	n/a	50	0.426000000000016
214.981	0	n/a	n/a	50	0.580999999999989
216.434	0	n/a	n/a	51	0.433999999999998
218.083	0	n/a	n/a	51	0.483000000000004
219.704	0	n/a	n/a	51	0.504000000000019
221.289	0	n/a	n/a	50	0.489000000000004
222.883	0	n/a	n/a	51	0.483000000000004
224.496	0	n/a	n/a	51	0.496000000000009
226.113	0	n/a	n/a	51	0.513000000000005
227.677	0	n/a	n/a	50	0.477000000000004
229.327	0	n/a	n/a	50	0.526999999999987
230.92	0	n/a	n/a	50	0.52000000000001
232.536	0	n/a	n/a	51	0.536000000000001
234.082	0	n/a	n/a	50	0.481999999999999
235.712	0	n/a	n/a	51	0.512
237.36	0	n/a	n/a	50	0.560000000000002
238.869	0	n/a	n/a	50	0.469000000000023
240.501	0	n/a	n/a	50	0.501000000000005
242.081	0	n/a	n/a	51	0.480999999999995
243.736	0	n/a	n/a	50	0.536000000000001
245.246	0	n/a	n/a	51	0.445999999999998
246.906	0	n/a	n/a	50	0.506000000000029
248.517	0	n/a	n/a	51	0.516999999999996
250.097	0	n/a	n/a	50	0.497000000000014
251.682	0	n/a	n/a	51	0.481999999999999
253.351	0	n/a	n/a	51	0.550999999999988
254.85	0	n/a	n/a	51	0.450000000000017
256.498	0	n/a	n/a	50	0.49799999999999
258.132	0	n/a	n/a	50	0.531999999999982
259.761	0	n/a	n/a	51	0.561000000000035
261.259	0	n/a	n/a	51	0.459000000000003
262.894	0	n/a	n/a	51	0.494000000000028
264.495	0	n/a	n/a	50	0.495000000000005
265.981	0	n/a	n/a	51	0.380999999999972
267.653	0	n/a	n/a	50	0.453000000000031
269.357	0	n/a	n/a	50	0.557000000000016
270.927	0	n/a	n/a	51	0.527000000000044
272.425	0	n/a	n/a	50	0.425000000000011
274.17	0	n/a	n/a	50	0.569999999999993
275.711	0	n/a	n/a	51	0.511000000000024
277.256	0	n/a	n/a	50	0.45599999999996
278.884	0	n/a	n/a	50	0.484000000000037
280.509	0	n/a	n/a	51	0.509000000000015
282.151	0	n/a	n/a	50	0.550999999999988
283.682	0	n/a	n/a	51	0.482000000000028
285.292	0	n/a	n/a	50	0.491999999999962
286.97	0	n/a	n/a	51	0.57000000000005
288.452	0	n/a	n/a	51	0.451999999999998
290.054	0	n/a	n/a	50	0.453999999999951
291.708	0	n/a	n/a	50	0.508000000000038
293.192	0	n/a	n/a	50	0.391999999999996
294.878	0	n/a	n/a	51	0.478000000000009
296.548	0	n/a	n/a	50	0.548000000000002
298.126	0	n/a	n/a	51	0.525999999999954
299.678	0	n/a	n/a	50	0.478000000000009
301.311	0	n/a	n/a	51	0.510999999999967
302.929	0	n/a	n/a	51	0.528999999999996
304.449	0	n/a	n/a	51	0.449000000000012
306.031	0	n/a	n/a	50	0.430999999999983
307.961	0	n/a	n/a	51	0.761000000000024
309.377	0	n/a	n/a	51	0.576999999999998
310.863	0	n/a	n/a	51	0.463000000000022
312.428	0	n/a	n/a	50	0.427999999999997
314.187	0	n/a	n/a	50	0.586999999999989
315.699	0	n/a	n/a	51	0.499000000000024
317.295	0	n/a	n/a	51	0.495000000000005
318.911	0	n/a	n/a	51	0.511000000000024
320.56	0	n/a	n/a	50	0.560000000000002
322.109	0	n/a	n/a	51	0.508999999999958
323.711	0	n/a	n/a	51	0.511000000000024
325.315	0	n/a	n/a	50	0.514999999999986
326.867	0	n/a	n/a	51	0.467000000000041
328.438	0	n/a	n/a	50	0.437999999999988
330.169	0	n/a	n/a	51	0.56899999999996
331.609	0	n/a	n/a	51	0.408999999999992
333.229	0	n/a	n/a	50	0.428999999999974
334.897	0	n/a	n/a	50	0.497000000000014
336.551	0	n/a	n/a	51	0.550999999999988
338.013	0	n/a	n/a	51	0.412999999999954
339.747	0	n/a	n/a	51	0.547000000000025
341.315	0	n/a	n/a	50	0.514999999999986
342.815	0	n/a	n/a	51	0.41500000000002
344.499	0	n/a	n/a	51	0.499000000000024
346.123	0	n/a	n/a	51	0.522999999999968
347.762	0	n/a	n/a	50	0.562000000000012
349.272	0	n/a	n/a	50	0.47199999999998
